,pr_many____ev_prob0_action1,pr_many____ev_prob0_action0,pr_many____ev_rwd0_action1,pr_many____ev_rwd0_action0,sr_many____ev_prob0_action1,sr_many____ev_prob0_action0,sr_many____ev_rwd0_action1,sr_many____ev_rwd0_action0,pr_many____ev_prob1_action1,pr_many____ev_prob1_action0,pr_many____ev_rwd1_action1,pr_many____ev_rwd1_action0,sr_many____ev_prob1_action1,sr_many____ev_prob1_action0,sr_many____ev_rwd1_action1,sr_many____ev_rwd1_action0,pr_many____ev_prob2_action1,pr_many____ev_prob2_action0,pr_many____ev_rwd2_action1,pr_many____ev_rwd2_action0,sr_many____ev_prob2_action1,sr_many____ev_prob2_action0,sr_many____ev_rwd2_action1,sr_many____ev_rwd2_action0,pr_many____ev_prob3_action1,pr_many____ev_prob3_action0,pr_many____ev_rwd3_action1,pr_many____ev_rwd3_action0,sr_many____ev_prob3_action1,sr_many____ev_prob3_action0,sr_many____ev_rwd3_action1,sr_many____ev_rwd3_action0,pr_one____prob_prob0_action1,pr_one____prob_prob0_action0,pr_one____prob_rwd0_action1,pr_one____prob_rwd0_action0,sr_one____prob_prob0_action1,sr_one____prob_prob0_action0,sr_one____prob_rwd0_action1,sr_one____prob_rwd0_action0,pr_one____prob_prob1_action1,pr_one____prob_prob1_action0,pr_one____prob_rwd1_action1,pr_one____prob_rwd1_action0,sr_one____prob_prob1_action1,sr_one____prob_prob1_action0,sr_one____prob_rwd1_action1,sr_one____prob_rwd1_action0,pr_one____prob_prob2_action1,pr_one____prob_prob2_action0,pr_one____prob_rwd2_action1,pr_one____prob_rwd2_action0,sr_one____prob_prob2_action1,sr_one____prob_prob2_action0,sr_one____prob_rwd2_action1,sr_one____prob_rwd2_action0,pr_one____prob_prob3_action1,pr_one____prob_prob3_action0,pr_one____prob_rwd3_action1,pr_one____prob_rwd3_action0,sr_one____prob_prob3_action1,sr_one____prob_prob3_action0,sr_one____prob_rwd3_action1,sr_one____prob_rwd3_action0,sub_num,choices
57,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.0
58,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0
59,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0
60,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0
61,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0
62,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.0
63,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0
64,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.0
65,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0
66,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.0
67,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.0
68,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.0
69,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.0
70,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.0
71,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.0
72,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.0
73,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.0
74,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.0
75,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0
76,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0
77,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0
78,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0
79,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0
80,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.0
81,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.0
82,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0
83,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0
84,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.0
85,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.0
86,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.0
87,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0
88,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.0
89,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.0
90,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.0
91,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.0
92,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.0
93,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.0
94,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.0
95,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.0
96,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0
97,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0
98,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0
99,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0
100,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0
101,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0
102,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0
103,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0
104,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.0
105,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.0
106,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.0
107,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.0
108,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.0
109,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.0
110,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.0
111,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.0
112,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.0
113,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.0
114,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.0
115,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.0
116,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.0
117,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.0
118,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.0
