"X","sub","pr_raw","bias_highbaserate","pre_map_change","post_map_change","rt_planning_pr","median_RT_actionselection","trial_num","planning_q","PR_individual_answers","experiment","log_rt_planning","PR"
953,"606dd5bde7bc8c04efce0fba_study3_2022-12-08_10h11.58.421.csv",1,-2.441435368,1,1,0.104,1.6565,0.103834391,2,1,3,-2.768071323,1.51127196681832
954,"606dd5bde7bc8c04efce0fba_study3_2022-12-08_10h11.58.421.csv",1,-2.441435368,1,1,0.666,1.6565,2.103834391,8,1,3,-0.911172551,1.51127196681832
955,"606dd5bde7bc8c04efce0fba_study3_2022-12-08_10h11.58.421.csv",1,-2.441435368,1,1,4.411,1.6565,5.103834391,1,1,3,0.979394478,1.51127196681832
956,"606dd5bde7bc8c04efce0fba_study3_2022-12-08_10h11.58.421.csv",1,-2.441435368,1,1,6.457,1.6565,7.103834391,9,1,3,1.360457871,1.51127196681832
957,"606dd5bde7bc8c04efce0fba_study3_2022-12-08_10h11.58.421.csv",1,-2.441435368,1,1,1.705,1.6565,8.103834391,6,1,3,0.028858168,1.51127196681832
958,"5f9c70519242e010e0f1c608_study3_2022-12-08_09h19.12.832.csv",0.833333333,-2.441435368,1,1,1.284,0.7013,-0.896165609,0,1,3,0.604799729,0.889535030005716
959,"5f9c70519242e010e0f1c608_study3_2022-12-08_09h19.12.832.csv",0.833333333,-2.441435368,1,1,0.5455,0.7013,1.103834391,6,1,3,-0.25123295,0.889535030005716
960,"5f9c70519242e010e0f1c608_study3_2022-12-08_09h19.12.832.csv",0.833333333,-2.441435368,1,1,1.0484,0.7013,3.103834391,4,1,3,0.402084716,0.889535030005716
961,"5f9c70519242e010e0f1c608_study3_2022-12-08_09h19.12.832.csv",0.833333333,-2.441435368,1,1,0.3248,0.7013,4.103834391,7,1,3,-0.769726147,0.889535030005716
962,"5f9c70519242e010e0f1c608_study3_2022-12-08_09h19.12.832.csv",0.833333333,-2.441435368,1,1,3.1841,0.7013,6.103834391,1,1,3,1.512989198,0.889535030005716
963,"5f9c70519242e010e0f1c608_study3_2022-12-08_09h19.12.832.csv",0.833333333,-2.441435368,1,1,2.7172,0.7013,8.103834391,2,0,3,1.354421462,0.889535030005716
964,"5Lau93_study3_2022-12-08_15h49.18.268.csv",1,-1.941435368,0.5,0.5,2.737,1.1915,-0.896165609,5,1,3,0.831649413,1.51127196681832
965,"5Lau93_study3_2022-12-08_15h49.18.268.csv",1,-1.941435368,0.5,0.5,0.819,1.1915,2.103834391,8,1,3,-0.374884213,1.51127196681832
966,"5Lau93_study3_2022-12-08_15h49.18.268.csv",1,-1.941435368,0.5,0.5,0.169,1.1915,4.103834391,9,1,3,-1.953069582,1.51127196681832
967,"5Lau93_study3_2022-12-08_15h49.18.268.csv",1,-1.941435368,0.5,0.5,0.809,1.1915,5.103834391,4,1,3,-0.387169379,1.51127196681832
968,"5Lau93_study3_2022-12-08_15h49.18.268.csv",1,-1.941435368,0.5,0.5,0.418,1.1915,7.103834391,7,1,3,-1.047486864,1.51127196681832
969,"5Lau93_study3_2022-12-08_15h49.18.268.csv",1,-1.941435368,0.5,0.5,2.251,1.1915,8.103834391,0,1,3,0.636161544,1.51127196681832
970,"5cfcf07cee119e000103de71_study3_2022-12-08_08h27.03.078.csv",1,-2.441435368,1,0,3.8372,0.6579,-0.896165609,3,1,3,1.763445269,1.51127196681832
971,"5cfcf07cee119e000103de71_study3_2022-12-08_08h27.03.078.csv",1,-2.441435368,1,0,1.4181,0.6579,0.103834391,2,1,3,0.768020282,1.51127196681832
972,"5cfcf07cee119e000103de71_study3_2022-12-08_08h27.03.078.csv",1,-2.441435368,1,0,0.7344,0.6579,1.103834391,4,1,3,0.110000895,1.51127196681832
973,"5cfcf07cee119e000103de71_study3_2022-12-08_08h27.03.078.csv",1,-2.441435368,1,0,0.5081,0.6579,4.103834391,7,1,3,-0.258374665,1.51127196681832
974,"5cfcf07cee119e000103de71_study3_2022-12-08_08h27.03.078.csv",1,-2.441435368,1,0,0.6525,0.6579,5.103834391,8,1,3,-0.008241805,1.51127196681832
975,"5cfcf07cee119e000103de71_study3_2022-12-08_08h27.03.078.csv",1,-2.441435368,1,0,0.769,0.6579,7.103834391,0,1,3,0.156038025,1.51127196681832
976,"5b0710e7a84dcf0001beee8a_study3_2022-12-08_14h48.13.036.csv",0.5,-2.441435368,1,0.25,2.212,1.5516,-0.896165609,0,0,3,0.354610427,-0.353938839889073
977,"5b0710e7a84dcf0001beee8a_study3_2022-12-08_14h48.13.036.csv",0.5,-2.441435368,1,0.25,8.3836,1.5516,1.103834391,9,0,3,1.68699076,-0.353938839889073
978,"5b0710e7a84dcf0001beee8a_study3_2022-12-08_14h48.13.036.csv",0.5,-2.441435368,1,0.25,1.5506,1.5516,2.103834391,4,1,3,-0.000644704,-0.353938839889073
979,"5b0710e7a84dcf0001beee8a_study3_2022-12-08_14h48.13.036.csv",0.5,-2.441435368,1,0.25,1.5528,1.5516,5.103834391,1,0,3,0.000773096,-0.353938839889073
980,"5b0710e7a84dcf0001beee8a_study3_2022-12-08_14h48.13.036.csv",0.5,-2.441435368,1,0.25,5.057,1.5516,6.103834391,6,1,3,1.181486766,-0.353938839889073
981,"5b0710e7a84dcf0001beee8a_study3_2022-12-08_14h48.13.036.csv",0.5,-2.441435368,1,0.25,7.3683,1.5516,7.103834391,7,1,3,1.557900358,-0.353938839889073
982,"5fc60be0227abc1b525a09a8_study3_2022-12-08_10h03.58.512.csv",0.666666667,-2.441435368,1,1,0.7552,0.93475,1.103834391,8,1,3,-0.213296499,0.267798096923532
983,"5fc60be0227abc1b525a09a8_study3_2022-12-08_10h03.58.512.csv",0.666666667,-2.441435368,1,1,3.8138,0.93475,2.103834391,6,1,3,1.406102233,0.267798096923532
984,"5fc60be0227abc1b525a09a8_study3_2022-12-08_10h03.58.512.csv",0.666666667,-2.441435368,1,1,1.5762,0.93475,3.103834391,0,0,3,0.522493052,0.267798096923532
985,"5fc60be0227abc1b525a09a8_study3_2022-12-08_10h03.58.512.csv",0.666666667,-2.441435368,1,1,1.6939,0.93475,4.103834391,4,1,3,0.594509728,0.267798096923532
986,"5fc60be0227abc1b525a09a8_study3_2022-12-08_10h03.58.512.csv",0.666666667,-2.441435368,1,1,2.9778,0.93475,6.103834391,5,1,3,1.158660938,0.267798096923532
987,"5fc60be0227abc1b525a09a8_study3_2022-12-08_10h03.58.512.csv",0.666666667,-2.441435368,1,1,1.5783,0.93475,8.103834391,2,0,3,0.523824484,0.267798096923532
988,"6166e78051425fa22de68491_study3_2022-12-08_14h45.08.366.csv",1,-2.441435368,1,0,3.5673,1.0359,-0.896165609,3,1,3,1.236538393,1.51127196681832
989,"6166e78051425fa22de68491_study3_2022-12-08_14h45.08.366.csv",1,-2.441435368,1,0,1.808,1.0359,2.103834391,9,1,3,0.556950648,1.51127196681832
990,"6166e78051425fa22de68491_study3_2022-12-08_14h45.08.366.csv",1,-2.441435368,1,0,0.9321,1.0359,3.103834391,8,1,3,-0.105585788,1.51127196681832
991,"6166e78051425fa22de68491_study3_2022-12-08_14h45.08.366.csv",1,-2.441435368,1,0,1.1529,1.0359,4.103834391,5,1,3,0.107009893,1.51127196681832
992,"6166e78051425fa22de68491_study3_2022-12-08_14h45.08.366.csv",1,-2.441435368,1,0,0.9728,1.0359,7.103834391,0,1,3,-0.062847382,1.51127196681832
993,"6166e78051425fa22de68491_study3_2022-12-08_14h45.08.366.csv",1,-2.441435368,1,0,1.8651,1.0359,8.103834391,1,1,3,0.588044057,1.51127196681832
994,"60d51a3f5496a458dc0d4716_study3_2022-12-08_16h23.26.079.csv",0.833333333,-2.441435368,1,0.25,2.3178,1.1526,-0.896165609,4,1,3,0.6985982,0.889535030005716
995,"60d51a3f5496a458dc0d4716_study3_2022-12-08_16h23.26.079.csv",0.833333333,-2.441435368,1,0.25,0.8173,1.1526,0.103834391,1,1,3,-0.343769314,0.889535030005716
996,"60d51a3f5496a458dc0d4716_study3_2022-12-08_16h23.26.079.csv",0.833333333,-2.441435368,1,0.25,0.9506,1.1526,2.103834391,9,1,3,-0.192682175,0.889535030005716
997,"60d51a3f5496a458dc0d4716_study3_2022-12-08_16h23.26.079.csv",0.833333333,-2.441435368,1,0.25,2.7787,1.1526,3.103834391,5,0,3,0.879962932,0.889535030005716
998,"60d51a3f5496a458dc0d4716_study3_2022-12-08_16h23.26.079.csv",0.833333333,-2.441435368,1,0.25,0.6273,1.1526,5.103834391,2,1,3,-0.608350644,0.889535030005716
999,"60d51a3f5496a458dc0d4716_study3_2022-12-08_16h23.26.079.csv",0.833333333,-2.441435368,1,0.25,1.3008,1.1526,8.103834391,8,1,3,0.1209592,0.889535030005716
1000,"5d60061e45714d00019ad6a4_study3_2022-12-08_15h48.36.688.csv",0.666666667,-2.191435368,0.75,0,0.8648,0.83225,2.103834391,7,0,3,0.03836539,0.267798096923532
1001,"5d60061e45714d00019ad6a4_study3_2022-12-08_15h48.36.688.csv",0.666666667,-2.191435368,0.75,0,4.5456,0.83225,3.103834391,6,0,3,1.697782135,0.267798096923532
1002,"5d60061e45714d00019ad6a4_study3_2022-12-08_15h48.36.688.csv",0.666666667,-2.191435368,0.75,0,0.3456,0.83225,4.103834391,8,1,3,-0.87885084,0.267798096923532
1003,"5d60061e45714d00019ad6a4_study3_2022-12-08_15h48.36.688.csv",0.666666667,-2.191435368,0.75,0,0.571,0.83225,5.103834391,5,1,3,-0.376743667,0.267798096923532
1004,"5d60061e45714d00019ad6a4_study3_2022-12-08_15h48.36.688.csv",0.666666667,-2.191435368,0.75,0,0.8048,0.83225,7.103834391,3,1,3,-0.033539077,0.267798096923532
1005,"5d60061e45714d00019ad6a4_study3_2022-12-08_15h48.36.688.csv",0.666666667,-2.191435368,0.75,0,1.699,0.83225,8.103834391,1,1,3,0.713662245,0.267798096923532
1006,"5PARTICIPANT_study3_2022-12-08_09h54.26.475.csv",0.5,-2.441435368,1,0.25,2.8279,0.82375,-0.896165609,1,0,3,1.23342258,-0.353938839889073
1007,"5PARTICIPANT_study3_2022-12-08_09h54.26.475.csv",0.5,-2.441435368,1,0.25,0.2436,0.82375,0.103834391,0,1,3,-1.21833955,-0.353938839889073
1008,"5PARTICIPANT_study3_2022-12-08_09h54.26.475.csv",0.5,-2.441435368,1,0.25,0.3129,0.82375,3.103834391,6,1,3,-0.967983435,-0.353938839889073
1009,"5PARTICIPANT_study3_2022-12-08_09h54.26.475.csv",0.5,-2.441435368,1,0.25,0.3728,0.82375,6.103834391,9,0,3,-0.792825003,-0.353938839889073
1010,"5PARTICIPANT_study3_2022-12-08_09h54.26.475.csv",0.5,-2.441435368,1,0.25,0.2227,0.82375,7.103834391,2,0,3,-1.308041512,-0.353938839889073
1011,"5PARTICIPANT_study3_2022-12-08_09h54.26.475.csv",0.5,-2.441435368,1,0.25,0.2229,0.82375,8.103834391,8,1,3,-1.307143845,-0.353938839889073
1012,"5ca65510a0b6540012283c32_study3_2022-12-08_10h00.28.248.csv",0,-1.941435368,0.5,0.5,6.8937,1.0972,-0.896165609,2,0,3,1.837846471,-2.21914964659647
1013,"5ca65510a0b6540012283c32_study3_2022-12-08_10h00.28.248.csv",0,-1.941435368,0.5,0.5,1.8923,1.0972,0.103834391,3,0,3,0.54503154,-2.21914964659647
1014,"5ca65510a0b6540012283c32_study3_2022-12-08_10h00.28.248.csv",0,-1.941435368,0.5,0.5,1.1786,1.0972,1.103834391,0,0,3,0.071565813,-2.21914964659647
1015,"5ca65510a0b6540012283c32_study3_2022-12-08_10h00.28.248.csv",0,-1.941435368,0.5,0.5,1.7771,1.0972,3.103834391,7,0,3,0.482221342,-2.21914964659647
1016,"5ca65510a0b6540012283c32_study3_2022-12-08_10h00.28.248.csv",0,-1.941435368,0.5,0.5,1.0423,1.0972,7.103834391,4,0,3,-0.05133167,-2.21914964659647
1017,"5ca65510a0b6540012283c32_study3_2022-12-08_10h00.28.248.csv",0,-1.941435368,0.5,0.5,0.7745,1.0972,8.103834391,8,0,3,-0.348299099,-2.21914964659647
1018,"62fc94176ecdef3f7bd04833_study3_2022-12-08_15h02.04.880.csv",1,-2.441435368,1,1,1.749,0.9452,-0.896165609,3,1,3,0.61540293,1.51127196681832
1019,"62fc94176ecdef3f7bd04833_study3_2022-12-08_15h02.04.880.csv",1,-2.441435368,1,1,1.6584,0.9452,0.103834391,4,1,3,0.562212016,1.51127196681832
1020,"62fc94176ecdef3f7bd04833_study3_2022-12-08_15h02.04.880.csv",1,-2.441435368,1,1,1.1051,0.9452,2.103834391,9,1,3,0.156294562,1.51127196681832
1021,"62fc94176ecdef3f7bd04833_study3_2022-12-08_15h02.04.880.csv",1,-2.441435368,1,1,1.1246,0.9452,3.103834391,1,1,3,0.173786151,1.51127196681832
1022,"62fc94176ecdef3f7bd04833_study3_2022-12-08_15h02.04.880.csv",1,-2.441435368,1,1,2.9331,0.9452,4.103834391,2,1,3,1.132418618,1.51127196681832
1023,"62fc94176ecdef3f7bd04833_study3_2022-12-08_15h02.04.880.csv",1,-2.441435368,1,1,0.4892,0.9452,8.103834391,5,1,3,-0.658625141,1.51127196681832
1024,"62aa33eec600b41d4dc4b4e8_study3_2022-12-08_14h51.43.021.csv",1,-2.441435368,1,0.25,1.3751,0.90465,-0.896165609,4,1,3,0.418733606,1.51127196681832
1025,"62aa33eec600b41d4dc4b4e8_study3_2022-12-08_14h51.43.021.csv",1,-2.441435368,1,0.25,0.5717,0.90465,0.103834391,0,1,3,-0.45893375,1.51127196681832
1026,"62aa33eec600b41d4dc4b4e8_study3_2022-12-08_14h51.43.021.csv",1,-2.441435368,1,0.25,6.987,0.90465,4.103834391,7,1,3,2.04425843,1.51127196681832
1027,"62aa33eec600b41d4dc4b4e8_study3_2022-12-08_14h51.43.021.csv",1,-2.441435368,1,0.25,0.5242,0.90465,6.103834391,9,1,3,-0.545674838,1.51127196681832
1028,"62aa33eec600b41d4dc4b4e8_study3_2022-12-08_14h51.43.021.csv",1,-2.441435368,1,0.25,0.6083,0.90465,7.103834391,8,1,3,-0.396879947,1.51127196681832
1029,"62aa33eec600b41d4dc4b4e8_study3_2022-12-08_14h51.43.021.csv",1,-2.441435368,1,0.25,0.7573,0.90465,8.103834391,5,1,3,-0.177788652,1.51127196681832
1030,"5PARTICIPANT_study3_2022-12-08_08h42.30.538.csv",0.5,-2.191435368,0.75,0,6.687,1.0055,-0.896165609,1,0,3,1.894680413,-0.353938839889073
1031,"5PARTICIPANT_study3_2022-12-08_08h42.30.538.csv",0.5,-2.191435368,0.75,0,0.964,1.0055,0.103834391,5,0,3,-0.042148915,-0.353938839889073
1032,"5PARTICIPANT_study3_2022-12-08_08h42.30.538.csv",0.5,-2.191435368,0.75,0,0.897,1.0055,3.103834391,6,1,3,-0.114184347,-0.353938839889073
1033,"5PARTICIPANT_study3_2022-12-08_08h42.30.538.csv",0.5,-2.191435368,0.75,0,0.985,1.0055,4.103834391,8,1,3,-0.020598568,-0.353938839889073
1034,"5PARTICIPANT_study3_2022-12-08_08h42.30.538.csv",0.5,-2.191435368,0.75,0,1.162,1.0055,7.103834391,4,0,3,0.144657728,-0.353938839889073
1035,"5PARTICIPANT_study3_2022-12-08_08h42.30.538.csv",0.5,-2.191435368,0.75,0,0.92,1.0055,8.103834391,0,1,3,-0.088866539,-0.353938839889073
1036,"5Adonai_study3_2022-12-08_09h26.27.426.csv",1,-2.441435368,1,0,1.1386,0.89915,0.103834391,8,1,3,0.236104844,1.51127196681832
1037,"5Adonai_study3_2022-12-08_09h26.27.426.csv",1,-2.441435368,1,0,1.088599999,0.89915,2.103834391,3,1,3,0.191197872,1.51127196681832
1038,"5Adonai_study3_2022-12-08_09h26.27.426.csv",1,-2.441435368,1,0,1.038400001,0.89915,4.103834391,7,1,3,0.143986474,1.51127196681832
1039,"5Adonai_study3_2022-12-08_09h26.27.426.csv",1,-2.441435368,1,0,1.039400001,0.89915,5.103834391,2,1,3,0.144949031,1.51127196681832
1040,"5Adonai_study3_2022-12-08_09h26.27.426.csv",1,-2.441435368,1,0,1.0379,0.89915,6.103834391,9,1,3,0.143504847,1.51127196681832
1041,"5Adonai_study3_2022-12-08_09h26.27.426.csv",1,-2.441435368,1,0,0.5864,0.89915,8.103834391,4,1,3,-0.427447722,1.51127196681832
1042,"5PARTICIPANT_study3_2022-12-08_14h54.32.801.csv",0.833333333,-2.441435368,1,0,3.6002,0.6758,-0.896165609,4,1,3,1.672847504,0.889535030005716
1043,"5PARTICIPANT_study3_2022-12-08_14h54.32.801.csv",0.833333333,-2.441435368,1,0,2.7718,0.6758,1.103834391,7,0,3,1.411355033,0.889535030005716
1044,"5PARTICIPANT_study3_2022-12-08_14h54.32.801.csv",0.833333333,-2.441435368,1,0,0.6747,0.6758,2.103834391,1,1,3,-0.001629027,0.889535030005716
1045,"5PARTICIPANT_study3_2022-12-08_14h54.32.801.csv",0.833333333,-2.441435368,1,0,0.6261,0.6758,6.103834391,0,1,3,-0.076387072,0.889535030005716
1046,"5PARTICIPANT_study3_2022-12-08_14h54.32.801.csv",0.833333333,-2.441435368,1,0,0.5013,0.6758,7.103834391,9,1,3,-0.29869245,0.889535030005716
1047,"5PARTICIPANT_study3_2022-12-08_14h54.32.801.csv",0.833333333,-2.441435368,1,0,0.5686,0.6758,8.103834391,8,1,3,-0.172719975,0.889535030005716
1048,"5f09f8393ca8420e457c44c3_study3_2022-12-08_08h20.51.873.csv",0.833333333,-2.441435368,1,0,0.9517,0.9052,0.103834391,8,1,3,0.050093945,0.889535030005716
1049,"5f09f8393ca8420e457c44c3_study3_2022-12-08_08h20.51.873.csv",0.833333333,-2.441435368,1,0,0.5838,0.9052,2.103834391,0,1,3,-0.438597455,0.889535030005716
1050,"5f09f8393ca8420e457c44c3_study3_2022-12-08_08h20.51.873.csv",0.833333333,-2.441435368,1,0,0.3976,0.9052,3.103834391,7,1,3,-0.822709439,0.889535030005716
1051,"5f09f8393ca8420e457c44c3_study3_2022-12-08_08h20.51.873.csv",0.833333333,-2.441435368,1,0,0.3632,0.9052,4.103834391,1,0,3,-0.913202267,0.889535030005716
1052,"5f09f8393ca8420e457c44c3_study3_2022-12-08_08h20.51.873.csv",0.833333333,-2.441435368,1,0,0.6598,0.9052,5.103834391,4,1,3,-0.316219155,0.889535030005716
1053,"5f09f8393ca8420e457c44c3_study3_2022-12-08_08h20.51.873.csv",0.833333333,-2.441435368,1,0,0.2851,0.9052,7.103834391,3,1,3,-1.155315918,0.889535030005716
1054,"5b421b9ac2e3810001763252_study3_2022-12-08_12h03.39.632.csv",0.833333333,-2.441435368,1,0,2.3219,0.93675,0.103834391,7,1,3,0.907724657,0.889535030005716
1055,"5b421b9ac2e3810001763252_study3_2022-12-08_12h03.39.632.csv",0.833333333,-2.441435368,1,0,2.5707,0.93675,2.103834391,1,0,3,1.009517077,0.889535030005716
1056,"5b421b9ac2e3810001763252_study3_2022-12-08_12h03.39.632.csv",0.833333333,-2.441435368,1,0,1.0018,0.93675,3.103834391,9,1,3,0.067137223,0.889535030005716
1057,"5b421b9ac2e3810001763252_study3_2022-12-08_12h03.39.632.csv",0.833333333,-2.441435368,1,0,1.5815,0.93675,4.103834391,4,1,3,0.523712605,0.889535030005716
1058,"5b421b9ac2e3810001763252_study3_2022-12-08_12h03.39.632.csv",0.833333333,-2.441435368,1,0,1.5922,0.93675,5.103834391,0,1,3,0.530455549,0.889535030005716
1059,"5b421b9ac2e3810001763252_study3_2022-12-08_12h03.39.632.csv",0.833333333,-2.441435368,1,0,0.8736,0.93675,7.103834391,3,1,3,-0.069793833,0.889535030005716
1060,"5c0ed000fd0c0a0001f881ea_study3_2022-12-08_10h46.50.832.csv",1,-2.441435368,1,0.25,2.105,0.997,-0.896165609,4,1,3,0.747319976,1.51127196681832
1061,"5c0ed000fd0c0a0001f881ea_study3_2022-12-08_10h46.50.832.csv",1,-2.441435368,1,0.25,0.819,0.997,0.103834391,0,1,3,-0.196666686,1.51127196681832
1062,"5c0ed000fd0c0a0001f881ea_study3_2022-12-08_10h46.50.832.csv",1,-2.441435368,1,0.25,3.404,0.997,1.103834391,5,1,3,1.22795572,1.51127196681832
1063,"5c0ed000fd0c0a0001f881ea_study3_2022-12-08_10h46.50.832.csv",1,-2.441435368,1,0.25,1.116,0.997,4.103834391,9,1,3,0.112755373,1.51127196681832
1064,"5c0ed000fd0c0a0001f881ea_study3_2022-12-08_10h46.50.832.csv",1,-2.441435368,1,0.25,0.917,0.997,5.103834391,6,1,3,-0.083643298,1.51127196681832
1065,"5c0ed000fd0c0a0001f881ea_study3_2022-12-08_10h46.50.832.csv",1,-2.441435368,1,0.25,0.77,0.997,6.103834391,3,1,3,-0.258360255,1.51127196681832
1066,"5d0c90dc3382180015624ad9_study3_2022-12-08_15h37.44.509.csv",0.5,-2.441435368,1,0.75,2.3677,1.1698,-0.896165609,1,0,3,0.705086226,-0.353938839889073
1067,"5d0c90dc3382180015624ad9_study3_2022-12-08_15h37.44.509.csv",0.5,-2.441435368,1,0.75,1.2358,1.1698,0.103834391,4,0,3,0.05488574,-0.353938839889073
1068,"5d0c90dc3382180015624ad9_study3_2022-12-08_15h37.44.509.csv",0.5,-2.441435368,1,0.75,4.5289,1.1698,3.103834391,9,1,3,1.35364629,-0.353938839889073
1069,"5d0c90dc3382180015624ad9_study3_2022-12-08_15h37.44.509.csv",0.5,-2.441435368,1,0.75,2.7742,1.1698,5.103834391,7,1,3,0.863529623,-0.353938839889073
1070,"5d0c90dc3382180015624ad9_study3_2022-12-08_15h37.44.509.csv",0.5,-2.441435368,1,0.75,2.6639,1.1698,6.103834391,0,1,3,0.82295842,-0.353938839889073
1071,"5d0c90dc3382180015624ad9_study3_2022-12-08_15h37.44.509.csv",0.5,-2.441435368,1,0.75,3.101,1.1698,8.103834391,8,0,3,0.974891846,-0.353938839889073
1072,"6278d1758a5f6d5af02d863c_study3_2022-12-08_18h01.19.381.csv",0.833333333,-2.441435368,1,1,2.8091,1.07335,-0.896165609,5,1,3,0.962079549,0.889535030005716
1073,"6278d1758a5f6d5af02d863c_study3_2022-12-08_18h01.19.381.csv",0.833333333,-2.441435368,1,1,1.6266,1.07335,1.103834391,9,0,3,0.415707348,0.889535030005716
1074,"6278d1758a5f6d5af02d863c_study3_2022-12-08_18h01.19.381.csv",0.833333333,-2.441435368,1,1,1.7531,1.07335,2.103834391,2,1,3,0.490601051,0.889535030005716
1075,"6278d1758a5f6d5af02d863c_study3_2022-12-08_18h01.19.381.csv",0.833333333,-2.441435368,1,1,1.2491,1.07335,5.103834391,3,1,3,0.151638693,0.889535030005716
1076,"6278d1758a5f6d5af02d863c_study3_2022-12-08_18h01.19.381.csv",0.833333333,-2.441435368,1,1,0.8542,1.07335,6.103834391,6,1,3,-0.228374519,0.889535030005716
1077,"6278d1758a5f6d5af02d863c_study3_2022-12-08_18h01.19.381.csv",0.833333333,-2.441435368,1,1,1.6692,1.07335,7.103834391,7,1,3,0.441559871,0.889535030005716
1078,"5ffc6ebd8f29260965cd1eed_study3_2022-12-08_09h29.20.154.csv",0.666666667,-2.441435368,0.5,0.75,0.6172,1.0255,0.103834391,8,1,3,-0.507742457,0.267798096923532
1079,"5ffc6ebd8f29260965cd1eed_study3_2022-12-08_09h29.20.154.csv",0.666666667,-2.441435368,0.5,0.75,0.8748,1.0255,2.103834391,0,1,3,-0.158940289,0.267798096923532
1080,"5ffc6ebd8f29260965cd1eed_study3_2022-12-08_09h29.20.154.csv",0.666666667,-2.441435368,0.5,0.75,0.8344,1.0255,3.103834391,6,0,3,-0.206222674,0.267798096923532
1081,"5ffc6ebd8f29260965cd1eed_study3_2022-12-08_09h29.20.154.csv",0.666666667,-2.441435368,0.5,0.75,0.791,1.0255,6.103834391,5,1,3,-0.25963761,0.267798096923532
1082,"5ffc6ebd8f29260965cd1eed_study3_2022-12-08_09h29.20.154.csv",0.666666667,-2.441435368,0.5,0.75,0.8505,1.0255,7.103834391,2,0,3,-0.187111166,0.267798096923532
1083,"5ffc6ebd8f29260965cd1eed_study3_2022-12-08_09h29.20.154.csv",0.666666667,-2.441435368,0.5,0.75,1.2649,1.0255,8.103834391,7,1,3,0.209812769,0.267798096923532
1084,"59b536d60516f6000197c3f9_study3_2022-12-08_10h45.20.710.csv",0.5,-2.441435368,1,1,0.6026,0.6416,1.103834391,9,1,3,-0.06271143,-0.353938839889073
1085,"59b536d60516f6000197c3f9_study3_2022-12-08_10h45.20.710.csv",0.5,-2.441435368,1,1,0.8172,0.6416,2.103834391,7,0,3,0.241918806,-0.353938839889073
1086,"59b536d60516f6000197c3f9_study3_2022-12-08_10h45.20.710.csv",0.5,-2.441435368,1,1,0.5321,0.6416,4.103834391,0,1,3,-0.187133615,-0.353938839889073
1087,"59b536d60516f6000197c3f9_study3_2022-12-08_10h45.20.710.csv",0.5,-2.441435368,1,1,0.9727,0.6416,6.103834391,3,0,3,0.416110653,-0.353938839889073
1088,"59b536d60516f6000197c3f9_study3_2022-12-08_10h45.20.710.csv",0.5,-2.441435368,1,1,0.4065,0.6416,7.103834391,8,1,3,-0.456381128,-0.353938839889073
1089,"59b536d60516f6000197c3f9_study3_2022-12-08_10h45.20.710.csv",0.5,-2.441435368,1,1,1.5239,0.6416,8.103834391,4,0,3,0.865063061,-0.353938839889073
1090,"5d920df12b679a00182bbc73_study3_2022-12-08_09h30.47.755.csv",0.833333333,-2.441435368,1,0.5,4.293,0.772,-0.896165609,4,0,3,1.715756518,0.889535030005716
1091,"5d920df12b679a00182bbc73_study3_2022-12-08_09h30.47.755.csv",0.833333333,-2.441435368,1,0.5,0.889,0.772,0.103834391,5,1,3,0.141112685,0.889535030005716
1092,"5d920df12b679a00182bbc73_study3_2022-12-08_09h30.47.755.csv",0.833333333,-2.441435368,1,0.5,1.654,0.772,1.103834391,3,1,3,0.761967326,0.889535030005716
1093,"5d920df12b679a00182bbc73_study3_2022-12-08_09h30.47.755.csv",0.833333333,-2.441435368,1,0.5,0.785,0.772,2.103834391,1,1,3,0.016699168,0.889535030005716
1094,"5d920df12b679a00182bbc73_study3_2022-12-08_09h30.47.755.csv",0.833333333,-2.441435368,1,0.5,0.705,0.772,5.103834391,9,1,3,-0.090786747,0.889535030005716
1095,"5d920df12b679a00182bbc73_study3_2022-12-08_09h30.47.755.csv",0.833333333,-2.441435368,1,0.5,1.488,0.772,7.103834391,6,1,3,0.656203665,0.889535030005716
