,sub,PR Evidence,bias_highbaserate,pre_map_change,post_map_change,rt_planning_pr,median_RT_actionselection,trial_num,planning_q,PR_individual_answers,experiment,log_rt_planning,PR
686,61141c855eb58d6a4e3d8d5b_study5_pr_2_2023-06-22_16h12.37.290.csv,0.5,-2.441435367804411,1.0,0.75,0.085,0.6175,4.103834390537307,3,1,2,-1.9830278120118159,-1.7221434805157263
687,61141c855eb58d6a4e3d8d5b_study5_pr_2_2023-06-22_16h12.37.290.csv,0.5,-2.441435367804411,1.0,0.75,0.054,0.6175,6.103834390537307,2,0,2,-2.436695021937858,-1.7221434805157263
688,5study5_pr_2_2023-06-22_15h09.55.214.csv,0.5,-2.441435367804411,1.0,0.5,0.554,0.384,0.10383439053730714,2,1,2,0.36652213415955703,-1.7221434805157263
689,5study5_pr_2_2023-06-22_15h09.55.214.csv,0.5,-2.441435367804411,1.0,0.5,1.711,0.384,4.103834390537307,1,0,2,1.4941907213044667,-1.7221434805157263
690,5study5_pr_2_2023-06-22_15h09.55.214.csv,0.5,-2.441435367804411,1.0,0.5,0.775,0.384,5.103834390537307,3,1,2,0.70222047676562,-1.7221434805157263
691,5study5_pr_2_2023-06-22_15h09.55.214.csv,0.5,-2.441435367804411,1.0,0.5,0.706,0.384,6.103834390537307,0,0,2,0.6089726849055151,-1.7221434805157263
692,609c6cc79875c8f0ba5d2242_study5_pr_2_2023-06-22_15h20.19.865.csv,1.0,-1.9414353678044112,0.5,0.25,1.521,0.834,3.1038343905373074,3,1,2,0.600889889900546,-1.2221434805157263
693,609c6cc79875c8f0ba5d2242_study5_pr_2_2023-06-22_15h20.19.865.csv,1.0,-1.9414353678044112,0.5,0.25,0.368,0.834,6.103834390537307,0,1,2,-0.8181504641898157,-1.2221434805157263
694,5fac2995bbe58415e0ac6a1e_study5_pr_2_2023-06-22_15h51.02.726.csv,0.5,-2.191435367804411,0.75,1.0,0.9497,0.2218,-0.8961656094626929,0,1,2,1.45437007033264,-1.7221434805157263
695,5fac2995bbe58415e0ac6a1e_study5_pr_2_2023-06-22_15h51.02.726.csv,0.5,-2.191435367804411,0.75,1.0,0.9703,0.2218,0.10383439053730714,1,0,2,1.475829227114987,-1.7221434805157263
696,5fac2995bbe58415e0ac6a1e_study5_pr_2_2023-06-22_15h51.02.726.csv,0.5,-2.191435367804411,0.75,1.0,0.6387,0.2218,2.1038343905373074,2,0,2,1.057658785651277,-1.7221434805157263
697,5fac2995bbe58415e0ac6a1e_study5_pr_2_2023-06-22_15h51.02.726.csv,0.5,-2.191435367804411,0.75,1.0,0.1535,0.2218,3.1038343905373074,3,1,2,-0.36807550788901483,-1.7221434805157263
698,60867f15c6327e78242c627c_study5_pr_2023-06-19_20h28.39.387.csv,0.25,-1.9414353678044112,0.5,1.0,0.9378,0.5074,0.10383439053730714,1,1,2,0.6142370594903045,-1.9721434805157263
699,60867f15c6327e78242c627c_study5_pr_2023-06-19_20h28.39.387.csv,0.25,-1.9414353678044112,0.5,1.0,1.3415,0.5074,2.1038343905373074,5,0,2,0.9722440227004974,-1.9721434805157263
700,60867f15c6327e78242c627c_study5_pr_2023-06-19_20h28.39.387.csv,0.25,-1.9414353678044112,0.5,1.0,0.7748,0.5074,7.103834390537307,4,0,2,0.4233052843676594,-1.9721434805157263
701,60867f15c6327e78242c627c_study5_pr_2023-06-19_20h28.39.387.csv,0.25,-1.9414353678044112,0.5,1.0,2.3034,0.5074,8.103834390537306,3,0,2,1.5128419240696256,-1.9721434805157263
702,5d3e3541fd9694001a2d1789_study5_pr_2_2023-06-22_15h59.57.837.csv,0.75,-2.441435367804411,1.0,0.0,1.5244,0.7838,0.10383439053730714,2,1,2,0.665202283234174,-1.4721434805157263
703,5d3e3541fd9694001a2d1789_study5_pr_2_2023-06-22_15h59.57.837.csv,0.75,-2.441435367804411,1.0,0.0,1.1966,0.7838,1.1038343905373071,1,1,2,0.4230855951904004,-1.4721434805157263
704,5d3e3541fd9694001a2d1789_study5_pr_2_2023-06-22_15h59.57.837.csv,0.75,-2.441435367804411,1.0,0.0,0.9882,0.7838,3.1038343905373074,0,1,2,0.2317312206461185,-1.4721434805157263
705,5d3e3541fd9694001a2d1789_study5_pr_2_2023-06-22_15h59.57.837.csv,0.75,-2.441435367804411,1.0,0.0,0.7798,0.7838,4.103834390537307,3,0,2,-0.005116409217034089,-1.4721434805157263
706,5d3dd59e791fe2001673f587_study5_pr_2_2023-06-22_14h57.48.500.csv,0.5,-2.441435367804411,0.75,0.0,2.1831,0.82355,1.1038343905373071,3,1,2,0.9748768997924657,-1.7221434805157263
707,5d3dd59e791fe2001673f587_study5_pr_2_2023-06-22_14h57.48.500.csv,0.5,-2.441435367804411,0.75,0.0,6.2868,0.82355,2.1038343905373074,0,1,2,2.0325832119734897,-1.7221434805157263
708,5d3dd59e791fe2001673f587_study5_pr_2_2023-06-22_14h57.48.500.csv,0.5,-2.441435367804411,0.75,0.0,1.3353,0.82355,3.1038343905373074,1,0,2,0.4832870004612335,-1.7221434805157263
709,5d3dd59e791fe2001673f587_study5_pr_2_2023-06-22_14h57.48.500.csv,0.5,-2.441435367804411,0.75,0.0,1.1673,0.82355,5.103834390537307,2,0,2,0.3488244044299328,-1.7221434805157263
710,641358a332a1837ff26bb10e_study5_pr_2_2023-06-22_15h35.56.326.csv,0.75,-2.191435367804411,0.75,0.0,2.7612,0.65115,0.10383439053730714,2,0,2,1.4446806164156083,-1.4721434805157263
711,641358a332a1837ff26bb10e_study5_pr_2_2023-06-22_15h35.56.326.csv,0.75,-2.191435367804411,0.75,0.0,0.6399,0.65115,1.1038343905373071,1,1,2,-0.017428116268297617,-1.4721434805157263
712,641358a332a1837ff26bb10e_study5_pr_2_2023-06-22_15h35.56.326.csv,0.75,-2.191435367804411,0.75,0.0,5.805,0.65115,3.1038343905373074,3,1,2,2.1877348637182794,-1.4721434805157263
713,641358a332a1837ff26bb10e_study5_pr_2_2023-06-22_15h35.56.326.csv,0.75,-2.191435367804411,0.75,0.0,1.9062,0.65115,5.103834390537307,0,1,2,1.0741269800898132,-1.4721434805157263
714,5study5_pr_2_2023-06-22_16h13.32.277.csv,1.0,-1.9414353678044112,0.5,0.5,0.4014,0.33315,4.103834390537307,1,1,2,0.18636559735369157,-1.2221434805157263
715,5bbd2bdcf7358a000171636f_study5_pr_2_2023-06-22_21h20.27.939.csv,0.5,-2.441435367804411,1.0,0.5,7.2348,0.7342,-0.8961656094626929,2,1,2,2.2878765242206263,-1.7221434805157263
716,5bbd2bdcf7358a000171636f_study5_pr_2_2023-06-22_21h20.27.939.csv,0.5,-2.441435367804411,1.0,0.5,2.0925,0.7342,0.10383439053730714,3,0,2,1.0473333313008963,-1.7221434805157263
717,5bbd2bdcf7358a000171636f_study5_pr_2_2023-06-22_21h20.27.939.csv,0.5,-2.441435367804411,1.0,0.5,1.7641,0.7342,3.1038343905373074,0,0,2,0.8766144532396264,-1.7221434805157263
718,5bbd2bdcf7358a000171636f_study5_pr_2_2023-06-22_21h20.27.939.csv,0.5,-2.441435367804411,1.0,0.5,0.4091,0.7342,5.103834390537307,1,1,2,-0.5848218461273809,-1.7221434805157263
719,5study5_pr_2023-06-19_20h55.44.394.csv,1.0,-1.9414353678044112,0.5,1.0,13.301,0.6595,-0.8961656094626929,3,1,2,3.004112527195927,-1.2221434805157263
720,5study5_pr_2023-06-19_20h55.44.394.csv,1.0,-1.9414353678044112,0.5,1.0,4.902,0.6595,0.10383439053730714,5,1,2,2.0059165919306885,-1.2221434805157263
721,5study5_pr_2023-06-19_20h55.44.394.csv,1.0,-1.9414353678044112,0.5,1.0,3.085,0.6595,1.1038343905373071,4,1,2,1.542824964182119,-1.2221434805157263
722,5study5_pr_2023-06-19_20h55.44.394.csv,1.0,-1.9414353678044112,0.5,1.0,1.111,0.6595,3.1038343905373074,1,1,2,0.5215338174822607,-1.2221434805157263
723,5study5_pr_2_2023-06-22_18h01.12.879.csv,0.75,-2.441435367804411,1.0,1.0,3.1276,0.49865,-0.8961656094626929,2,1,2,1.836116769402482,-1.4721434805157263
724,5study5_pr_2_2023-06-22_18h01.12.879.csv,0.75,-2.441435367804411,1.0,1.0,2.059,0.49865,1.1038343905373071,1,1,2,1.4180712601799126,-1.4721434805157263
725,5study5_pr_2_2023-06-22_18h01.12.879.csv,0.75,-2.441435367804411,1.0,1.0,1.0019,0.49865,3.1038343905373074,0,1,2,0.6977490294173403,-1.4721434805157263
726,5study5_pr_2_2023-06-22_18h01.12.879.csv,0.75,-2.441435367804411,1.0,1.0,0.9716,0.49865,5.103834390537307,3,0,2,0.6670397502801406,-1.4721434805157263
727,5ea96886ef7ece0604eee527_study5_pr_2_2023-06-22_18h53.00.866.csv,0.75,-2.441435367804411,1.0,0.5,0.3388,0.4742,2.1038343905373074,0,1,2,-0.3362192108534058,-1.4721434805157263
728,5ea96886ef7ece0604eee527_study5_pr_2_2023-06-22_18h53.00.866.csv,0.75,-2.441435367804411,1.0,0.5,0.3025,0.4742,3.1038343905373074,2,1,2,-0.449547896160409,-1.4721434805157263
729,5ea96886ef7ece0604eee527_study5_pr_2_2023-06-22_18h53.00.866.csv,0.75,-2.441435367804411,1.0,0.5,0.2344,0.4742,5.103834390537307,1,1,2,-0.7046001159284476,-1.4721434805157263
730,5ea96886ef7ece0604eee527_study5_pr_2_2023-06-22_18h53.00.866.csv,0.75,-2.441435367804411,1.0,0.5,1.3059,0.4742,6.103834390537307,3,0,2,1.0130185635950566,-1.4721434805157263
731,5study5_pr_2_2023-06-22_21h20.50.735.csv,1.0,-2.691435367804411,0.75,0.0,8.7716,1.41685,2.1038343905373074,2,1,2,1.8230831322208023,-1.2221434805157263
732,5study5_pr_2_2023-06-22_21h20.50.735.csv,1.0,-2.691435367804411,0.75,0.0,2.2276,1.41685,6.103834390537307,1,1,2,0.4524886750734348,-1.2221434805157263
733,63ee09a8b6db0d49e7c72de4_study5_pr_2_2023-06-22_15h13.38.642.csv,0.5,-2.441435367804411,1.0,0.0,0.5171,0.3808,0.10383439053730714,2,1,2,0.3059619764849655,-1.7221434805157263
734,63ee09a8b6db0d49e7c72de4_study5_pr_2_2023-06-22_15h13.38.642.csv,0.5,-2.441435367804411,1.0,0.0,1.4336,0.3808,2.1038343905373074,1,0,2,1.3256697393034556,-1.7221434805157263
735,63ee09a8b6db0d49e7c72de4_study5_pr_2_2023-06-22_15h13.38.642.csv,0.5,-2.441435367804411,1.0,0.0,0.4706,0.3808,4.103834390537307,0,1,2,0.2117341733760519,-1.7221434805157263
736,63ee09a8b6db0d49e7c72de4_study5_pr_2_2023-06-22_15h13.38.642.csv,0.5,-2.441435367804411,1.0,0.0,0.9019,0.3808,6.103834390537307,3,0,2,0.8622293462544522,-1.7221434805157263
737,5db85ef927db78000dcd3d5c_study5_pr_2_2023-06-22_16h02.26.703.csv,0.5,-2.441435367804411,1.0,1.0,0.5837,0.2575,1.1038343905373071,3,0,2,0.8183674321059545,-1.7221434805157263
738,5db85ef927db78000dcd3d5c_study5_pr_2_2023-06-22_16h02.26.703.csv,0.5,-2.441435367804411,1.0,1.0,1.2525,0.2575,3.1038343905373074,0,1,2,1.5818771128552291,-1.7221434805157263
739,5db85ef927db78000dcd3d5c_study5_pr_2_2023-06-22_16h02.26.703.csv,0.5,-2.441435367804411,1.0,1.0,0.5005,0.2575,4.103834390537307,1,1,2,0.6645878786514843,-1.7221434805157263
740,5db85ef927db78000dcd3d5c_study5_pr_2_2023-06-22_16h02.26.703.csv,0.5,-2.441435367804411,1.0,1.0,0.5531,0.2575,5.103834390537307,2,0,2,0.7645190968968415,-1.7221434805157263
741,642da8d6414249fa3f227e4a_study5_pr_2_2023-06-22_15h02.32.243.csv,0.75,-2.441435367804411,1.0,0.0,9.5433,0.5268,-0.8961656094626929,1,1,2,2.8967736467091463,-1.4721434805157263
742,642da8d6414249fa3f227e4a_study5_pr_2_2023-06-22_15h02.32.243.csv,0.75,-2.441435367804411,1.0,0.0,1.3474,0.5268,0.10383439053730714,0,1,2,0.9391111186574334,-1.4721434805157263
743,642da8d6414249fa3f227e4a_study5_pr_2_2023-06-22_15h02.32.243.csv,0.75,-2.441435367804411,1.0,0.0,2.2346,0.5268,3.1038343905373074,2,0,2,1.4449965502441113,-1.4721434805157263
744,642da8d6414249fa3f227e4a_study5_pr_2_2023-06-22_15h02.32.243.csv,0.75,-2.441435367804411,1.0,0.0,1.6036,0.5268,6.103834390537307,3,1,2,1.1131854108992256,-1.4721434805157263
745,5study5_pr_2_2023-06-20_09h34.55.945.csv,0.5,-2.191435367804411,0.75,1.0,1.2599,0.4403,0.10383439053730714,3,0,2,1.0513313189548759,-1.7221434805157263
746,5study5_pr_2_2023-06-20_09h34.55.945.csv,0.5,-2.191435367804411,0.75,1.0,0.9945,0.4403,2.1038343905373074,5,1,2,0.8147837855323188,-1.7221434805157263
747,5study5_pr_2_2023-06-20_09h34.55.945.csv,0.5,-2.191435367804411,0.75,1.0,1.7867,0.4403,7.103834390537307,1,1,2,1.4006693091774134,-1.7221434805157263
748,5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv,0.666666667,-2.441435367804411,1.0,0.0,0.8186,1.0542,0.10383439053730714,9,0,3,-0.25294190036280395,-1.5554768135157264
749,5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv,0.666666667,-2.441435367804411,1.0,0.0,0.9341,1.0542,1.1038343905373071,2,1,3,-0.12095396554230341,-1.5554768135157264
750,5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv,0.666666667,-2.441435367804411,1.0,0.0,0.8844,1.0542,2.1038343905373074,0,1,3,-0.17562801543781528,-1.5554768135157264
751,5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv,0.666666667,-2.441435367804411,1.0,0.0,1.1168,1.0542,4.103834390537307,3,1,3,0.05768526758700144,-1.5554768135157264
752,5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv,0.666666667,-2.441435367804411,1.0,0.0,1.2117,1.0542,5.103834390537307,6,1,3,0.13924214681637026,-1.5554768135157264
753,5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv,0.666666667,-2.441435367804411,1.0,0.0,1.1168,1.0542,7.103834390537307,1,0,3,0.05768526758700144,-1.5554768135157264
754,587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv,1.0,-2.441435367804411,1.0,0.0,1.7554,0.91215,-0.8961656094626929,4,1,3,0.6546475799237889,-1.2221434805157263
755,587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv,1.0,-2.441435367804411,1.0,0.0,0.4767,0.91215,0.10383439053730714,0,1,3,-0.6489170880234485,-1.2221434805157263
756,587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv,1.0,-2.441435367804411,1.0,0.0,0.7004,0.91215,3.1038343905373074,8,1,3,-0.26415284982253157,-1.2221434805157263
757,587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv,1.0,-2.441435367804411,1.0,0.0,1.7608,0.91215,4.103834390537307,9,1,3,0.6577190799780234,-1.2221434805157263
758,587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv,1.0,-2.441435367804411,1.0,0.0,0.7115,0.91215,6.103834390537307,2,1,3,-0.24842903270432132,-1.2221434805157263
759,587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv,1.0,-2.441435367804411,1.0,0.0,0.8725,0.91215,7.103834390537307,1,1,3,-0.04444179615764612,-1.2221434805157263
760,5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv,0.166666667,-2.441435367804411,1.0,0.0,1.9935,1.2194,-0.8961656094626929,5,0,3,0.491532953347694,-2.0554768135157264
761,5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv,0.166666667,-2.441435367804411,1.0,0.0,1.5394,1.2194,0.10383439053730714,1,0,3,0.23303379562650137,-2.0554768135157264
762,5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv,0.166666667,-2.441435367804411,1.0,0.0,2.1478,1.2194,4.103834390537307,9,0,3,0.5660851279504003,-2.0554768135157264
763,5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv,0.166666667,-2.441435367804411,1.0,0.0,2.551,1.2194,6.103834390537307,8,1,3,0.7381265046680957,-2.0554768135157264
764,5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv,0.166666667,-2.441435367804411,1.0,0.0,1.2641,1.2194,7.103834390537307,7,0,3,0.03600147202779615,-2.0554768135157264
765,5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv,0.166666667,-2.441435367804411,1.0,0.0,2.634,1.2194,8.103834390537306,2,0,3,0.7701446688295106,-2.0554768135157264
766,6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv,0.0,-2.941435367804411,0.5,0.75,2.7354,1.47275,1.1038343905373071,7,0,3,0.619146276045654,-2.2221434805157263
767,6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv,0.0,-2.941435367804411,0.5,0.75,2.5527,1.47275,4.103834390537307,6,0,3,0.5500202211218247,-2.2221434805157263
768,6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv,0.0,-2.941435367804411,0.5,0.75,1.4291,1.47275,5.103834390537307,1,0,3,-0.030086525914047566,-2.2221434805157263
769,6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv,0.0,-2.941435367804411,0.5,0.75,2.4062,1.47275,6.103834390537307,9,0,3,0.49091733819762745,-2.2221434805157263
770,6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv,0.0,-2.941435367804411,0.5,0.75,3.5367,1.47275,7.103834390537307,8,0,3,0.8760626875643948,-2.2221434805157263
771,6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv,0.0,-2.941435367804411,0.5,0.75,1.9249,1.47275,8.103834390537306,3,0,3,0.2677426169187931,-2.2221434805157263
772,5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv,1.0,-2.691435367804411,0.25,0.25,0.7927,0.9573,0.10383439053730714,9,1,3,-0.1886719821091975,-1.2221434805157263
773,5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv,1.0,-2.691435367804411,0.25,0.25,1.1909,0.9573,1.1038343905373071,0,1,3,0.21834778082164266,-1.2221434805157263
774,5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv,1.0,-2.691435367804411,0.25,0.25,0.8239,0.9573,2.1038343905373074,1,1,3,-0.15006765863076332,-1.2221434805157263
775,5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv,1.0,-2.691435367804411,0.25,0.25,0.6425,0.9573,4.103834390537307,3,1,3,-0.3987500051829327,-1.2221434805157263
776,5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv,1.0,-2.691435367804411,0.25,0.25,0.8889,0.9573,5.103834390537307,7,1,3,-0.07413207870467826,-1.2221434805157263
777,5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv,1.0,-2.691435367804411,0.25,0.25,0.9545,0.9573,6.103834390537307,4,1,3,-0.0029291787865052487,-1.2221434805157263
778,5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv,0.833333333,-2.441435367804411,1.0,1.0,14.67,0.8845,-0.8961656094626929,0,1,3,2.8085373575371873,-1.3888101475157262
779,5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv,0.833333333,-2.441435367804411,1.0,1.0,4.1266,0.8845,0.10383439053730714,4,1,3,1.5401865887512896,-1.3888101475157262
780,5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv,0.833333333,-2.441435367804411,1.0,1.0,0.8747,0.8845,1.1038343905373071,1,1,3,-0.011141543174030672,-1.3888101475157262
781,5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv,0.833333333,-2.441435367804411,1.0,1.0,1.1273,0.8845,2.1038343905373074,5,1,3,0.2425581584506456,-1.3888101475157262
782,5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv,0.833333333,-2.441435367804411,1.0,1.0,2.5338,0.8845,4.103834390537307,9,1,3,1.052452917568113,-1.3888101475157262
783,5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv,0.833333333,-2.441435367804411,1.0,1.0,0.9756,0.8845,5.103834390537307,3,0,3,0.09803015274192525,-1.3888101475157262
784,5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv,1.0,-2.441435367804411,1.0,1.0,1.675,1.1135,-0.8961656094626929,0,1,3,0.40830495756174456,-1.2221434805157263
785,5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv,1.0,-2.441435367804411,1.0,1.0,1.254,1.1135,0.10383439053730714,3,1,3,0.11883023449544369,-1.2221434805157263
786,5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv,1.0,-2.441435367804411,1.0,1.0,0.991,1.1135,3.1038343905373074,8,1,3,-0.11654895236743422,-1.2221434805157263
787,5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv,1.0,-2.441435367804411,1.0,1.0,1.375,1.1135,4.103834390537307,9,1,3,0.21094552340324946,-1.2221434805157263
788,5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv,1.0,-2.441435367804411,1.0,1.0,0.984,1.1135,6.103834390537307,1,1,3,-0.12363758964516879,-1.2221434805157263
789,5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv,1.0,-2.441435367804411,1.0,1.0,1.207,1.1135,8.103834390537306,5,1,3,0.08062973440010922,-1.2221434805157263
790,5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv,0.833333333,-2.441435367804411,1.0,0.5,3.3836,1.12055,-0.8961656094626929,4,0,3,1.1051205952482621,-1.3888101475157262
791,5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv,0.833333333,-2.441435367804411,1.0,0.5,4.6047,1.12055,0.10383439053730714,2,1,3,1.413257884805875,-1.3888101475157262
792,5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv,0.833333333,-2.441435367804411,1.0,0.5,0.8511,1.12055,1.1038343905373071,5,1,3,-0.2750452846986819,-1.3888101475157262
793,5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv,0.833333333,-2.441435367804411,1.0,0.5,2.4015,1.12055,5.103834390537307,8,1,3,0.7622739059232818,-1.3888101475157262
794,5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv,0.833333333,-2.441435367804411,1.0,0.5,1.5878,1.12055,6.103834390537307,7,1,3,0.34852977410941577,-1.3888101475157262
795,5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv,0.833333333,-2.441435367804411,1.0,0.5,0.8334,1.12055,8.103834390537306,9,1,3,-0.29606119619324417,-1.3888101475157262
796,5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv,0.666666667,-2.691435367804411,0.75,0.75,3.6242,0.9028,-0.8961656094626929,4,1,3,1.3898878083346766,-1.5554768135157264
797,5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv,0.666666667,-2.691435367804411,0.75,0.75,2.6727,0.9028,0.10383439053730714,2,0,3,1.085343431451327,-1.5554768135157264
798,5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv,0.666666667,-2.691435367804411,0.75,0.75,1.3041,0.9028,3.1038343905373074,9,0,3,0.3677673817194755,-1.5554768135157264
799,5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv,0.666666667,-2.691435367804411,0.75,0.75,0.9027,0.9028,4.103834390537307,8,1,3,-0.00011077263927154097,-1.5554768135157264
800,5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv,0.666666667,-2.691435367804411,0.75,0.75,0.7186,0.9028,5.103834390537307,3,1,3,-0.22819617026396224,-1.5554768135157264
801,5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv,0.666666667,-2.691435367804411,0.75,0.75,0.9509,0.9028,6.103834390537307,1,1,3,0.051907859602017936,-1.5554768135157264
802,6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv,1.0,-2.441435367804411,1.0,0.0,1.1826,0.8395,0.10383439053730714,6,1,3,0.34266420686913407,-1.2221434805157263
803,6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv,1.0,-2.441435367804411,1.0,0.0,0.8976,0.8395,2.1038343905373074,4,1,3,0.06691805825083633,-1.2221434805157263
804,6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv,1.0,-2.441435367804411,1.0,0.0,0.6842,0.8395,3.1038343905373074,9,1,3,-0.20455620397409116,-1.2221434805157263
805,6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv,1.0,-2.441435367804411,1.0,0.0,0.7119,0.8395,4.103834390537307,5,1,3,-0.16486902440776804,-1.2221434805157263
806,6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv,1.0,-2.441435367804411,1.0,0.0,1.0784,0.8395,6.103834390537307,0,1,3,0.25042726364044715,-1.2221434805157263
807,6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv,1.0,-2.441435367804411,1.0,0.0,0.8505,0.8395,7.103834390537307,1,1,3,0.01301793531832088,-1.2221434805157263
808,5Abril_study3_2022-12-08_09h27.24.386.csv,0.5,-2.441435367804411,1.0,0.0,4.6674,0.82665,-0.8961656094626929,4,0,3,1.7309760614434293,-1.7221434805157263
809,5Abril_study3_2022-12-08_09h27.24.386.csv,0.5,-2.441435367804411,1.0,0.0,0.1676,0.82665,2.1038343905373074,7,1,3,-1.5958012009493714,-1.7221434805157263
810,5Abril_study3_2022-12-08_09h27.24.386.csv,0.5,-2.441435367804411,1.0,0.0,0.601,0.82665,3.1038343905373074,8,0,3,-0.3187864544621465,-1.7221434805157263
811,5Abril_study3_2022-12-08_09h27.24.386.csv,0.5,-2.441435367804411,1.0,0.0,1.2007,0.82665,4.103834390537307,0,1,3,0.37327861003931834,-1.7221434805157263
812,5Abril_study3_2022-12-08_09h27.24.386.csv,0.5,-2.441435367804411,1.0,0.0,0.5511,0.82665,6.103834390537307,1,1,3,-0.4054651081081643,-1.7221434805157263
813,5Abril_study3_2022-12-08_09h27.24.386.csv,0.5,-2.441435367804411,1.0,0.0,0.501,0.82665,8.103834390537306,3,0,3,-0.5007752879124893,-1.7221434805157263
814,63066ec05eef5ac6baf1c158_study3_2022-12-08_09h21.18.930.csv,0.166666667,-1.9414353678044112,0.5,0.0,3.8376,0.917,-0.8961656094626929,4,0,3,1.4314949779313892,-2.0554768135157264
815,63066ec05eef5ac6baf1c158_study3_2022-12-08_09h21.18.930.csv,0.166666667,-1.9414353678044112,0.5,0.0,3.5717,0.917,0.10383439053730714,0,0,3,1.359689479650706,-2.0554768135157264
